gene_id,class,toxin_family,CLP2057,CLP2065,CLP2068,CLP2071,CLP2105,CLP2109,CLP2137,KW1744,Average
Ccera-CLP2068ngen_MultivesicularBody6_ngenContig544_-_CDS,Nontoxin,Nontoxin,18.77,63.62,30.28,34.77,25.32,52.08,38.38,29.4,36.5775
Ccera-CLP2065ngen_PhosphomevalonateKinase1_ngenContig2199_-_CDS,Nontoxin,Nontoxin,17.77,45.92,23.65,40.03,29.27,44.05,57.6,33.72,36.50125
Ccera-CLP2057ext_CD81_ngenContig2362_-_CDS,Nontoxin,Nontoxin,29.46,73.3,38.19,22.71,18.14,35.17,37.3,37.73,36.5
Ccera-CLP2065ngen_PhosphateCarrier_ngenContig3917_-_CDS,Nontoxin,Nontoxin,8.61,167.3,31.75,28.34,2.2,17.17,13.64,22.87,36.485
Ccera-CLP2065ngen_UPF0711_ngenContig6679_-_CDS,Nontoxin,Nontoxin,43.49,47.73,48.31,19.63,25.95,10.43,38.63,57.35,36.44
Ccera-CLP2068ngen_FRG1_ngenContig2789_-_CDS,Nontoxin,Nontoxin,20.39,34.43,40.93,41.04,16.38,34.9,46.73,56.19,36.37375
Ccera-CLP2071ngen_GlycineNMethyltransferase_ngenContig4748_-_CDS,Nontoxin,Nontoxin,25.82,49.29,22.81,53.56,33.13,46.46,37.23,22.12,36.3025
Ccera-CLP2057ext_GADD45_ngenContig1153_-_CDS,Nontoxin,Nontoxin,23.97,33.65,24.25,45.39,30.45,58.54,40.96,32.97,36.2725
Ccera-CLP2057ext_dnaJ-B1_ngenContig2623_-_CDS,Nontoxin,Nontoxin,53.35,34.75,34.55,40.02,27.96,29.91,37.6,32.02,36.27
Ccera-CLP2057ext_ProtRed_ngenContig1990_-_CDS,Nontoxin,Nontoxin,22,42.04,34.32,40.32,23.86,33.26,50.95,43.24,36.24875
Ccera-CLP2071ngen_BTG1_ngenContig6758_-_CDS,Nontoxin,Nontoxin,19.68,76.73,15.02,27.42,17.33,37.08,24.27,71.94,36.18375
Ccera-CLP2057ext_Prolyl-tRNA1_ngenContig1082_-_CDS,Nontoxin,Nontoxin,31.82,27.26,42.2,33.27,16.5,53.15,53.72,31.47,36.17375
Ccera-CLP2057ext_Vtype-d1_ngenContig4005_-_CDS,Nontoxin,Nontoxin,22.02,47.71,33.66,36.89,48.2,34.07,48.51,17.71,36.09625
Ccera-CLP2057ext_C6orf115_ngenContig2141_-_CDS,Nontoxin,Nontoxin,62.96,18.69,42.32,26.85,19.03,74.18,36.68,8.04,36.09375
Ccera-CLP2057ext_WW2-1_ngenContig159_-_CDS,Nontoxin,Nontoxin,27.21,31.76,45.3,33.41,31.5,33.89,61.56,24,36.07875
Ccera-CLP2065ngen_Fucosyltransferase_ngenContig5739_-_CDS,Nontoxin,Nontoxin,22.03,45.75,25.81,43.14,30.41,33.49,42.81,44.4,35.98
Ccera-CLP2065ngen_NS1A_ngenContig3352_-_CDS,Nontoxin,Nontoxin,29.13,47.15,27.7,34.56,18.1,31.62,48.93,49.45,35.83
Ccera-CLP2057ext_ActinRel2_ngenContig140_-_CDS,Nontoxin,Nontoxin,20.52,49.74,44.57,28.83,26.07,36.13,49.2,31.11,35.77125
Ccera-CLP2065ngen_Calponin3_ngenContig5019_-_CDS,Nontoxin,Nontoxin,17.02,64.85,36.62,30.07,36.15,23.68,35.73,41.51,35.70375
Ccera-CLP2065ngen_ElecTransferFlava_ngenContig3562_-_CDS,Nontoxin,Nontoxin,23.68,52.6,31.51,43.11,24.26,45.9,35.75,28.79,35.7
Ccera-CLP2057ext_53Exorib2_ngenContig1782_-_CDS,Nontoxin,Nontoxin,22.68,34.45,48.87,29.04,26.09,33.62,45.01,45.66,35.6775
Ccera-CLP2057ext_AminopeptidaseA_ngenContig2805_-_CDS,Nontoxin,Nontoxin,44.43,33.73,31.88,25.57,27.45,39.28,52.67,30.18,35.64875
Ccera-CLP2071ngen_RasGTPBindingA_ngenContig2168_-_CDS,Nontoxin,Nontoxin,16.67,46.7,26.12,50.42,28.83,43.53,37.65,35.16,35.635
Ccera-CLP2057ext_mRpS7_ngenContig538_-_CDS,Nontoxin,Nontoxin,26.33,39.82,45.43,29.5,26.32,24.35,48.11,45.13,35.62375
Ccera-CLP2065ngen_Bromodomain7_ngenContig2077_-_CDS,Nontoxin,Nontoxin,26.09,40.53,36.58,39.78,25.3,32.15,40.76,43.72,35.61375
Ccera-CLP2057ext_NEDD8-ubc12_ngenContig4487_-_CDS,Nontoxin,Nontoxin,22.6,43.82,38.28,32.38,27.92,35.7,55.09,29.04,35.60375
Ccera-CLP2057ext_GolgipHReg_ngenContig1790_-_CDS,Nontoxin,Nontoxin,39.87,35,37.93,31.81,26.21,31.57,43.54,38.02,35.49375
Ccera-CLP2071ngen_TubFoldingCoFactB_ngenContig6480_-_CDS,Nontoxin,Nontoxin,17.68,46.18,27.74,53.53,20.47,50.03,41.99,26.18,35.475
Ccera-CLP2071ngen_GolgiPP3_ngenContig5221_-_CDS,Nontoxin,Nontoxin,35.2,48.27,27.45,34.51,44.85,39.73,40.3,13.45,35.47
Ccera-CLP2057ext_CCDC75_ngenContig762_-_CDS,Nontoxin,Nontoxin,36.04,39.6,46.78,34.23,30.74,20.51,32.59,42.64,35.39125
Ccera-CLP2109ngen_NodalMod2_ngenContig4179_-_CDS,Nontoxin,Nontoxin,25.84,45.51,32.42,35.26,31,43.78,39.81,29.18,35.35
Ccera-CLP2071ngen_LSm4_ngenContig289_-_CDS,Nontoxin,Nontoxin,17.59,31.92,39.67,37.5,45.87,37.03,46.01,26.54,35.26625
Ccera-CLP2057ext_AuroraKin_ngenContig3023_-_CDS,Nontoxin,Nontoxin,34,34.81,31.1,37.3,30.1,31.12,34.47,48.81,35.21375
Ccera-CLP2065ngen_CoxsackieRec_ngenContig3404_-_CDS,Nontoxin,Nontoxin,14.62,59.58,27.65,29.97,37.9,20.65,56.22,34.92,35.18875
Ccera-CLP2057ext_SuperoxideDismutaseMn_ngenContig1463_-_CDS,Nontoxin,Nontoxin,37.66,46.97,43.13,35.55,25.27,30.61,31.86,30.32,35.17125
Ccera-CLP2065ngen_PDHFinger-5A_ngenContig3277_-_CDS,Nontoxin,Nontoxin,20.74,39.06,39.85,31.3,19.71,46.17,50.09,33.6,35.065
Ccera-CLP2071ngen_Sortilin_ngenContig3280_-_CDS,Nontoxin,Nontoxin,22.3,34.62,35.59,26.97,26,32.11,64.31,38.59,35.06125
Ccera-CLP2057ext_AMN1_ngenContig4173_-_CDS,Nontoxin,Nontoxin,22.7,57.62,32.25,43.22,22.03,23.91,32.25,46.32,35.0375
Ccera-CLP2071ngen_transketolase_ngenContig6113_-_CDS,Nontoxin,Nontoxin,10.08,41.19,45.12,80.78,14.04,21.19,37.83,29.93,35.02
Ccera-CLP2065ngen_UbiConjEnzE2_ngenContig4249_-_CDS,Nontoxin,Nontoxin,30.26,35.08,34.6,33.62,23.77,41.39,54.91,26.38,35.00125
Ccera-KW1109ngen_RNABinding47_ngenContig5426_-_CDS,Nontoxin,Nontoxin,35.49,34.33,25.56,24.52,36.87,36.07,58.59,28.49,34.99
Ccera-CLP2137ngen_ProphobilinogenDeaminase_ngenContig4776_-_CDS,Nontoxin,Nontoxin,30.48,53.14,27.74,35.41,34.71,35.47,28.7,34.2,34.98125
Ccera-CLP2068ngen_Coatomer-g_ngenContig4452_-_CDS,Nontoxin,Nontoxin,27.19,33.88,41,27.48,42.57,32.62,48.03,26.93,34.9625
Ccera-CLP2065ngen_Tetratricopeptide1_ngenContig3314_-_CDS,Nontoxin,Nontoxin,19.97,44.71,34.27,27.64,30.46,26.35,49.66,46.56,34.9525
Ccera-CLP2065ngen_GuanineBinding-a1_ngenContig190_-_CDS,Nontoxin,Nontoxin,25.32,58.77,33.82,28.86,35.87,34.47,31.34,31.02,34.93375
Ccera-CLP2057ext_Autophagy101_ngenContig617_-_CDS,Nontoxin,Nontoxin,19.47,63.24,28.23,47.17,20.25,28.42,40.05,32.56,34.92375
Ccera-CLP2068ngen_HistDeacet3_ngenContig3433_-_CDS,Nontoxin,Nontoxin,26.38,29.89,53.74,39.22,37.11,34.19,42.32,16.53,34.9225
Ccera-CLP2057ext_Rheb_ngenContig2293_-_CDS,Nontoxin,Nontoxin,31.65,53.55,29.61,32.12,21.69,23.61,52.36,33.88,34.80875
Ccera-CLP2057ext_ZnTransporter7_ngenContig4250_-_CDS,Nontoxin,Nontoxin,22.59,48.01,37.48,25.84,33.12,38.9,52.32,19.87,34.76625
Ccera-CLP2065ngen_3bHDDIsom_ngenContig6131_-_CDS,Nontoxin,Nontoxin,11.91,35.28,15.92,30.11,20.7,33.53,84.3,46.33,34.76
Ccera-CLP2105ngen_LSM14A_ngenContig1902_-_CDS,Nontoxin,Nontoxin,20.06,49.54,26.62,27.83,27.81,37.82,52.02,35.74,34.68
Ccera-CLP2057ext_HistoneH2AZ_ngenContig1755_-_CDS,Nontoxin,Nontoxin,45.99,28.32,31.83,27.12,31.37,36.52,42.78,33.44,34.67125
Ccera-CLP2057ext_s-adenosylmethionineDecarb_ngenContig2748_-_CDS,Nontoxin,Nontoxin,25.5,38.57,33.06,39.09,22.46,35.3,50.9,32.44,34.665
Ccera-CLP2065ngen_RNAPolIII-RPC5_ngenContig2427_-_CDS,Nontoxin,Nontoxin,27.52,52.14,35.35,38.23,22.66,33.25,29.2,38.95,34.6625
Ccera-CLP2057ext_AdenylosuccinateLyase_ngenContig4395_-_CDS,Nontoxin,Nontoxin,21.34,44.67,37.43,33.97,21.18,30.4,38.94,49.22,34.64375
Ccera-CLP2071ngen_GlutamineSyn_ngenContig4596_-_CDS,Nontoxin,Nontoxin,25.28,74.62,15.89,79.97,19.68,6.94,28.61,25.25,34.53
Ccera-CLP2065ngen_MedRNAPolII21_ngenContig1850_-_CDS,Nontoxin,Nontoxin,12.91,46.85,20.57,42.44,20.78,52.65,36.31,43.71,34.5275
Ccera-CLP2071ngen_Rhophilin2_ngenContig4175_-_CDS,Nontoxin,Nontoxin,41.88,55.69,32.96,31.61,16.21,27.74,39.46,30.52,34.50875
Ccera-CLP2105ngen_KOTransaminase1_ngenContig4346_-_CDS,Nontoxin,Nontoxin,25.58,32.6,32.19,31.94,39.3,36.31,48.67,29.4,34.49875
Ccera-CLP2105ngen_SERCATPase2_ngenContig4292_-_CDS,Nontoxin,Nontoxin,25.93,46.25,29.31,14.84,35.28,59.27,46.38,18.47,34.46625
Ccera-CLP2071ngen_Coatomer-g2_ngenContig3153_-_CDS,Nontoxin,Nontoxin,19.39,41.41,21.28,40.31,31.87,46.73,48.66,25.76,34.42625
Ccera-CLP2057ext_PeptidaseD_ngenContig834_-_CDS,Nontoxin,Nontoxin,23.96,32.19,32.27,44,27.65,38.01,47.94,29.08,34.3875
Ccera-CLP2065ngen_SerThrKin-VRK1_ngenContig5422_-_CDS,Nontoxin,Nontoxin,13.37,48.95,40.85,27.41,31.2,26.04,52.16,34.72,34.3375
Ccera-CLP2109ngen_Torsin1A_ngenContig3045_-_CDS,Nontoxin,Nontoxin,21.22,47.72,30.85,30.28,30.79,40.76,32.95,40.11,34.335
Ccera-CLP2065ngen_FAM3A_ngenContig6992_-_CDS,Nontoxin,Nontoxin,28.33,40.7,55.94,32.82,22.37,34.25,32.03,28.14,34.3225
Ccera-CLP2071ngen_PepproCisIso2_ngenContig4600_-_CDS,Nontoxin,Nontoxin,20.59,39.67,21.28,41.29,17.47,35.97,52.54,45.7,34.31375
Ccera-CLP2057ext_VesicleTrafficking-SEC22b_ngenContig1295_-_CDS,Nontoxin,Nontoxin,34.35,45.23,44.05,20.22,44.23,25.38,35.24,25.67,34.29625
Ccera-CLP2105ngen_VF-CCZ1_ngenContig4111_-_CDS,Nontoxin,Nontoxin,29.69,44.6,26.47,38.05,25.01,35.74,35.73,38.54,34.22875
Ccera-CLP2105ngen_LOC395778_ngenContig3837_-_CDS,Nontoxin,Nontoxin,18.17,41.94,37.03,33.75,14.99,29.97,44.59,52.94,34.1725
Ccera-CLP2071ngen_Tetraspanin14_ngenContig2068_-_CDS,Nontoxin,Nontoxin,24,41.76,26.46,35.85,18.56,43.57,48.19,34.96,34.16875
Ccera-CLP2057ext_Sorting50_ngenContig1209_-_CDS,Nontoxin,Nontoxin,25.13,42.51,36.13,27.8,26.7,39.54,46.72,28.33,34.1075
Ccera-CLP2057ext_SerThrKin16_ngenContig1984_-_CDS,Nontoxin,Nontoxin,27.17,35.13,37.86,33.21,26.05,44.42,35,33.5,34.0425
Ccera-CLP2109ngen_CreatineKinU_ngenContig5300_-_CDS,Nontoxin,Nontoxin,18.65,60.32,27.93,59.48,24.89,38.53,19.34,22.54,33.96
Ccera-CLP2065ngen_AnnexinA11_ngenContig1240_-_CDS,Nontoxin,Nontoxin,19.73,74.78,23.85,55.85,14.54,28.96,31.33,22,33.88
Ccera-CLP2057ext_TBC1-17_ngenContig4400_-_CDS,Nontoxin,Nontoxin,36.39,43.25,33.47,19.23,30.67,19.42,39.4,49.03,33.8575
Ccera-CLP2057ext_AffCuUp2_ngenContig2152_-_CDS,Nontoxin,Nontoxin,18.27,52.39,18.11,34.32,24.76,52.14,32.74,38,33.84125
Ccera-CLP2065ngen_ElectronTransFlavo_ngenContig1135_-_CDS,Nontoxin,Nontoxin,31.68,46.57,27.01,39.84,30.99,40.84,29.37,24.23,33.81625
Ccera-CLP2057ext_cAMPResp3_ngenContig3990_-_CDS,Nontoxin,Nontoxin,46.49,24,31,37.53,10.61,17.77,40.02,62.8,33.7775
Ccera-CLP2057ext_LysMpeptidoglycanBinding3_ngenContig2839_-_CDS,Nontoxin,Nontoxin,32.92,41.41,41.09,24.01,38.78,27.4,38.55,25.06,33.6525
Ccera-CLP2065ngen_FBoxRR5_ngenContig4488_-_CDS,Nontoxin,Nontoxin,15.3,40.79,33.34,34.99,25.82,40.41,48.35,30.2,33.65
Ccera-CLP2057ext_C1orf123_ngenContig3888_-_CDS,Nontoxin,Nontoxin,27.57,35.91,32.33,32.96,24.66,32.04,31.83,51.86,33.645
Ccera-CLP2057ext_VesicleB_ngenContig715_-_CDS,Nontoxin,Nontoxin,26.65,39.39,42.64,25.5,29.79,25.11,53.55,25.93,33.57
Ccera-CLP2071ngen_Microfibrillar1_ngenContig6615_-_CDS,Nontoxin,Nontoxin,14.4,56.14,24.36,39.36,20.51,41.7,42.93,29.05,33.55625
Ccera-CLP2105ngen_HSP70-4_ngenContig519_-_CDS,Nontoxin,Nontoxin,25.81,51.45,35.18,31.26,30.92,29.95,34.03,29.14,33.4675
Ccera-CLP2057ext_VtypeProtonATPase_ngenContig2762_-_CDS,Nontoxin,Nontoxin,29.82,42.61,38.07,33.73,21.6,32.71,44.54,24.43,33.43875
Ccera-CLP2057ext_DolicholPMannosyltrans_ngenContig1743_-_CDS,Nontoxin,Nontoxin,27.1,32.27,33.99,25.63,28.06,42.31,46.66,31.44,33.4325
Ccera-CLP2105ngen_MitogenActKinKin1_ngenContig2510_-_CDS,Nontoxin,Nontoxin,27.95,42.6,24.01,30.61,28.54,39.01,42.29,32.04,33.38125
Ccera-CLP2057ext_dnaJ-B14_ngenContig2350_-_CDS,Nontoxin,Nontoxin,34.4,31.9,30.51,24.79,35.51,32.31,53.08,23.65,33.26875
Ccera-CLP2065ngen_mRNATurnover4_ngenContig5078_-_CDS,Nontoxin,Nontoxin,20.68,41.13,49.41,17.38,29.16,33.91,48.27,25.39,33.16625
Ccera-CLP2071ngen_Vasculin_ngenContig3829_-_CDS,Nontoxin,Nontoxin,23.9,36.57,32.88,36.32,22.78,32.43,41.52,38.7,33.1375
Ccera-CLP2057ext_SolCarr40m1_ngenContig200_-_CDS,Nontoxin,Nontoxin,35.09,22.51,35.76,52.15,15.29,20.79,34.64,48.5,33.09125
Ccera-CLP2109ngen_NOXP20_ngenContig4836_-_CDS,Nontoxin,Nontoxin,24.65,33.96,44.49,23.85,52.27,33.12,44.46,7.65,33.05625
Ccera-CLP2065ngen_UbLigMdm2_ngenContig4676_-_CDS,Nontoxin,Nontoxin,21.71,44.86,37.44,37.69,27.32,25.6,37.15,32.2,32.99625
Ccera-CLP2071ngen_Jagunal-1_ngenContig6590_-_CDS,Nontoxin,Nontoxin,23.93,44.89,29.84,41.09,35.83,45.12,30.16,12.95,32.97625
Ccera-CLP2109ngen_GolgiERTraffic4_ngenContig2924_-_CDS,Nontoxin,Nontoxin,20.6,47.29,27.67,31.49,27.31,41.29,40.89,26.92,32.9325
Ccera-CLP2057ext_Guk1_ngenContig4375_-_CDS,Nontoxin,Nontoxin,45.99,40.14,32.22,17.82,21.96,18.2,49.3,37.53,32.895
Ccera-KW1109ngen_28SribS36_ngenContig5248_-_CDS,Nontoxin,Nontoxin,18.66,37.36,37.98,41.43,23.47,18.31,31.51,54.41,32.89125
Ccera-CLP2057ext_UbLigKCMF1_ngenContig3576_-_CDS,Nontoxin,Nontoxin,30.37,43.18,28.56,26.42,28.37,25.11,43.66,37.39,32.8825
Ccera-CLP2071ngen_Phosphoglucomutase1_ngenContig6039_-_CDS,Nontoxin,Nontoxin,20.41,52.24,26.24,31.64,25.94,40.8,43.99,21.54,32.85
Ccera-CLP2065ngen_RibS10_ngenContig6073_-_CDS,Nontoxin,Nontoxin,14.99,36.86,46.33,26.11,34.07,20.96,57.45,25.68,32.80625
Ccera-CLP2071ngen_DnaJC1_ngenContig2721_-_CDS,Nontoxin,Nontoxin,16.52,61.3,41.38,21.29,29.91,22.45,34.03,35.53,32.80125
Ccera-CLP2105ngen_TOM1_ngenContig3894_-_CDS,Nontoxin,Nontoxin,24.55,32.15,34.56,39.79,31.46,27.39,41.58,30.91,32.79875
Ccera-CLP2057ext_Bystin_ngenContig1329_-_CDS,Nontoxin,Nontoxin,18.22,38.36,29.33,32.52,28.23,37.61,53.1,24.98,32.79375
Ccera-CLP2057ext_Ub3_ngenContig396_-_CDS,Nontoxin,Nontoxin,24.81,36.79,38.78,25.96,25.36,27.65,38.41,44.52,32.785
Ccera-CLP2057ext_NexinGlia_ngenContig2525_-_CDS,Nontoxin,Nontoxin,22.39,36.89,59.01,19.52,21.01,22.89,37.39,43.03,32.76625
Ccera-CLP2065ngen_LOC100687415_ngenContig99_-_CDS,Nontoxin,Nontoxin,19.8,41.99,22.12,38.03,24.34,53.36,46.35,15.5,32.68625
Ccera-CLP2071ngen_39SL46_ngenContig4852_-_CDS,Nontoxin,Nontoxin,18.25,36.17,21.77,37.63,14.67,27.37,57.99,47.56,32.67625
Ccera-CLP2057ext_UMP-CMPKin_ngenContig1877_-_CDS,Nontoxin,Nontoxin,28.15,29.08,49.02,28.99,39.11,35.56,36.84,14.23,32.6225
Ccera-CLP2057ext_Vac26A_ngenContig4656_-_CDS,Nontoxin,Nontoxin,23.09,36.28,36.1,32.46,23.47,26.13,48.79,34.25,32.57125
Ccera-CLP2071ngen_SjoegrenSNA1_ngenContig6687_-_CDS,Nontoxin,Nontoxin,18.38,6.69,2.35,55.39,20.29,75.77,42.01,39.57,32.55625
Ccera-CLP2057ext_RPF2_ngenContig1786_-_CDS,Nontoxin,Nontoxin,32.37,42.48,42.45,27.5,21.86,20.05,30.84,42.67,32.5275
Ccera-CLP2057ext_ProteasomeRed9_ngenContig1491_-_CDS,Nontoxin,Nontoxin,27.96,29.6,17.75,53.41,18.13,28.35,41.06,43.77,32.50375
Ccera-CLP2057ext_Succinyltransferase_ngenContig2058_-_CDS,Nontoxin,Nontoxin,25.79,37.79,29.32,28.33,20.93,32.81,44.47,40.12,32.445
Ccera-CLP2105ngen_SerThrKin_ngenContig4326_-_CDS,Nontoxin,Nontoxin,23.59,42.9,31.82,25.98,21.99,32.91,45.23,34.77,32.39875
Ccera-CLP2068ngen_Nucleolar12-1_ngenContig3911_-_CDS,Nontoxin,Nontoxin,28.71,35.48,45.78,17.57,22.63,25.55,51.07,32.21,32.375
Ccera-CLP2068ngen_CdK2_ngenContig2524_-_CDS,Nontoxin,Nontoxin,48.8,30.31,38.6,16.51,24.66,29,37.84,33.19,32.36375
Ccera-CLP2105ngen_ATPase-ASNA1_ngenContig4088_-_CDS,Nontoxin,Nontoxin,20.28,22.06,39.37,31.93,30.85,43.96,44.28,26.17,32.3625
Ccera-CLP2071ngen_PeriodicTrp1_ngenContig1168_-_CDS,Nontoxin,Nontoxin,23,25.95,42.28,24.31,20.94,21.82,44.96,55.59,32.35625
Ccera-CLP2071ngen_TRH4_ngenContig3232_-_CDS,Nontoxin,Nontoxin,21.41,39.13,29.09,34.62,31.67,38.46,38.32,25.87,32.32125
Ccera-CLP2057ext_Methyltransferase7A_ngenContig3329_-_CDS,Nontoxin,Nontoxin,34.23,55.8,28.04,41.08,15.37,26.13,21.42,36.35,32.3025
Ccera-CLP2057ext_Tetraspanin31_ngenContig423_-_CDS,Nontoxin,Nontoxin,26.9,27.23,28.68,24.17,27.64,34.94,63.4,25.04,32.25
Ccera-CLP2057ext_PINAGT-Y_ngenContig4232_-_CDS,Nontoxin,Nontoxin,19.5,56.27,25.66,15.44,13.04,17.81,42.16,67.47,32.16875
Ccera-CLP2071ngen_Tim8A_ngenContig2685_-_CDS,Nontoxin,Nontoxin,47.68,19.94,21.03,29.66,33.17,37.8,47.95,19.79,32.1275
Ccera-KW1109ngen_Methylthioribulose-P-Dehydratase_ngenContig925_-_CDS,Nontoxin,Nontoxin,41.58,31.2,31.33,19.72,17.15,32.74,29.2,53.44,32.045
Ccera-CLP2065ngen_PleckstrinJ1_ngenContig2063_-_CDS,Nontoxin,Nontoxin,21.75,43.09,24.62,35.73,28.39,29.71,42.68,30.1,32.00875
Ccera-CLP2105ngen_DualSpecKin-CLK3_ngenContig4278_-_CDS,Nontoxin,Nontoxin,18.12,49.41,20.33,28.07,39.23,41.97,34.7,24.16,31.99875
Ccera-CLP2057ext_AspAminoTrans1_ngenContig2048_-_CDS,Nontoxin,Nontoxin,20.17,30.68,54.24,23.98,34.72,39.59,40.88,11.64,31.9875
Ccera-CLP2065ngen_FBox-WD-2_ngenContig2642_-_CDS,Nontoxin,Nontoxin,19.42,51.1,24.75,25.93,25.99,35.46,46.25,26.78,31.96
Ccera-KW1109ngen_BRISC_ngenContig7455_-_CDS,Nontoxin,Nontoxin,23.87,24.25,14.6,39.99,23.63,32.3,30.46,66.48,31.9475
Ccera-CLP2057ext_AcetylhydrolaseIBa_ngenContig371_-_CDS,Nontoxin,Nontoxin,25.65,42.9,29.85,31.99,23.09,36.11,38.21,27.6,31.925
Ccera-CLP2057ext_Dynactin2_ngenContig1568_-_CDS,Nontoxin,Nontoxin,21.88,32.14,40.21,35.11,19.36,32,46.72,27.79,31.90125
Ccera-CLP2057ext_VitKEpoxRed_ngenContig4181_-_CDS,Nontoxin,Nontoxin,39.67,21.82,27.46,22.13,26,30.89,42.71,43.66,31.7925
Ccera-CLP2057ext_EvoToll_ngenContig3841_-_CDS,Nontoxin,Nontoxin,29.89,28.74,39.97,23.33,20.17,19.95,46.4,45.81,31.7825
Ccera-CLP2057ext_UDPGlucoronicAcidDecarb1_ngenContig1039_-_CDS,Nontoxin,Nontoxin,21.67,40.08,46.3,22.67,31.67,30.69,37.26,23.91,31.78125
Ccera-KW1109ngen_DDB1-CUL4-8_ngenContig6946_-_CDS,Nontoxin,Nontoxin,25.65,38.08,11.81,35.61,27.59,51.36,36.98,27.02,31.7625
Ccera-CLP2068ngen_PhosGlycBioF_ngenContig2356_-_CDS,Nontoxin,Nontoxin,44.22,22.89,41.65,22.95,15.81,22.83,46.6,36.94,31.73625
Ccera-CLP2057ext_Thioredoxin9_ngenContig2528_-_CDS,Nontoxin,Nontoxin,21.54,35.52,36.15,26.97,20.98,30.8,44.69,37.16,31.72625
Ccera-CLP2057ext_Tuftelin1_ngenContig3535_-_CDS,Nontoxin,Nontoxin,44.86,36.1,15.07,39.84,20.42,19.3,41.5,36.72,31.72625
Ccera-CLP2105ngen_PNDSOR1_ngenContig851_-_CDS,Nontoxin,Nontoxin,16.5,28.6,46.37,26.33,28.95,39.15,40.11,27.77,31.7225
Ccera-CLP2065ngen_mRpS29_ngenContig3278_-_CDS,Nontoxin,Nontoxin,33.71,32.89,35.28,33.5,28.63,21.53,36.73,31.11,31.6725
Ccera-CLP2065ngen_PhosphoacetylglucosamineMutase_ngenContig5528_-_CDS,Nontoxin,Nontoxin,25.54,40.31,25.7,30.12,26.66,28.79,36.37,38.95,31.555
Ccera-CLP2071ngen_DihydrolipoylDH_ngenContig5801_-_CDS,Nontoxin,Nontoxin,23.22,39.14,30.8,37.51,26.28,34.18,31.9,28.73,31.47
Ccera-CLP2065ngen_PhosphatidateCytidylyltransferase-1_ngenContig4301_-_CDS,Nontoxin,Nontoxin,19.77,33.37,34.41,37.05,23.56,43.06,40.96,19.55,31.46625
Ccera-CLP2065ngen_GCR2Suppressor_ngenContig3603_-_CDS,Nontoxin,Nontoxin,23.12,37.68,46.07,29.36,25.42,26.71,33.74,29.58,31.46
Ccera-CLP2105ngen_Nup50_ngenContig4408_-_CDS,Nontoxin,Nontoxin,15.84,39.72,33.36,34.56,26.7,35.4,37.95,27.85,31.4225
Ccera-CLP2105ngen_CTerminalBinding1_ngenContig266_-_CDS,Nontoxin,Nontoxin,22.12,47.36,12.42,24.49,27.78,47.01,39.36,30.65,31.39875
Ccera-CLP2057ext_GOT1B_ngenContig368_-_CDS,Nontoxin,Nontoxin,23.97,43.08,34.92,25.73,42.04,32.88,35.82,11.6,31.255
Ccera-CLP2057ext_LThr3DH_ngenContig213_-_CDS,Nontoxin,Nontoxin,33.31,14.62,32.13,13.83,28.65,25.3,41.1,61.08,31.2525
Ccera-CLP2068ngen_G6PNATrans_ngenContig1351_-_CDS,Nontoxin,Nontoxin,15.96,18.23,49.62,24.39,14.08,43.72,55.53,27.89,31.1775
Ccera-CLP2057ext_mRpL10_ngenContig2019_-_CDS,Nontoxin,Nontoxin,29.91,32.17,52.29,12.76,22.52,16.27,54.77,28.7,31.17375
Ccera-CLP2065ngen_Legumain_ngenContig1368_-_CDS,Nontoxin,Nontoxin,25.42,38.69,40.93,33.42,18.71,22.61,44.15,25.39,31.165
Ccera-CLP2065ngen_ZF410_ngenContig189_-_CDS,Nontoxin,Nontoxin,19.86,34.81,35.78,26.14,30.2,39,48.26,15.15,31.15
Ccera-CLP2071ngen_CMB4c_ngenContig1976_-_CDS,Nontoxin,Nontoxin,23.21,38.65,30.32,26.19,30.51,18.35,54.97,26.84,31.13
Ccera-CLP2071ngen_PhytanoylCoAdioxygenase1-1_ngenContig4989_-_CDS,Nontoxin,Nontoxin,19.03,6.3,15.07,51.79,10.76,6.93,26.17,112.94,31.12375
Ccera-CLP2057ext_SpermSynth_ngenContig2370_-_CDS,Nontoxin,Nontoxin,29.38,26.33,36.97,34.43,16.99,32.34,38.5,34.04,31.1225
Ccera-CLP2057ext_ReninReceptor_ngenContig3873_-_CDS,Nontoxin,Nontoxin,24.19,36.65,42.94,16.55,26.33,28.42,43.68,30.17,31.11625
Ccera-CLP2065ngen_AATransporter3_ngenContig865_-_CDS,Nontoxin,Nontoxin,18.45,55.55,23.95,20.91,19.85,32.94,38.78,38.4,31.10375
Ccera-CLP2071ngen_HyalBind4_ngenContig2744_-_CDS,Nontoxin,Nontoxin,12.48,35.95,38.73,41.82,17.29,30.29,18.59,53.36,31.06375
Ccera-CLP2071ngen_BRCC36_ngenContig4969_-_CDS,Nontoxin,Nontoxin,14.57,41.69,30.67,40.09,24.41,40.35,31.32,25.21,31.03875
Ccera-CLP2057ext_Calcyphosine_ngenContig562_-_CDS,Nontoxin,Nontoxin,22.1,31.17,36.54,41.39,31,15.4,32.2,37.64,30.93
