gene_id,class,toxin_family,CLP2057,CLP2065,CLP2068,CLP2071,CLP2105,CLP2109,CLP2137,KW1744
Ccera-CLP2057ext_TIF-IIA2_ngenContig4204_-_CDS,Nontoxin,Nontoxin,37,50,42,42,29,39,48,57
Ccera-CLP2071ngen_TIF-TFIID-7_ngenContig4788_-_CDS,Nontoxin,Nontoxin,44,93,89,99,78,85,80,113
Ccera-CLP2057ext_TIF1_ngenContig3572_-_CDS,Nontoxin,Nontoxin,529,961,439,489,380,247,543,1069
Ccera-CLP2057ext_TIF2-2_ngenContig3317_-_CDS,Nontoxin,Nontoxin,718,1090,967,876,1076,798,1210,1262
Ccera-CLP2065ngen_TIF2-3_ngenContig3387_-_CDS,Nontoxin,Nontoxin,507,685,780,634,549,514,833,1323
Ccera-CLP2065ngen_TIF3-G_ngenContig1134_-_CDS,Nontoxin,Nontoxin,369,697,857,1277,584,1168,1172,1314
Ccera-CLP2057ext_TIF3-M_ngenContig1814_-_CDS,Nontoxin,Nontoxin,705,729,1190,1068,658,637,1077,1746
Ccera-CLP2065ngen_TIF5_ngenContig5100_-_CDS,Nontoxin,Nontoxin,1666,2401,2660,2350,3531,2792,2916,2921
Ccera-CLP2068ngen_TIF6_ngenContig3718_-_CDS,Nontoxin,Nontoxin,43,40,75,73,60,95,66,69
Ccera-CLP2065ngen_TIM_ngenContig1936_-_CDS,Nontoxin,Nontoxin,681,951,742,715,354,429,607,917
Ccera-CLP2057ext_Tim10_ngenContig2677_-_CDS,Nontoxin,Nontoxin,27,31,36,17,13,21,44,56
Ccera-KW1109ngen_tim16B_ngenContig6182_-_CDS,Nontoxin,Nontoxin,57,65,48,86,55,92,48,94
Ccera-CLP2071ngen_Tim23_ngenContig2636_-_CDS,Nontoxin,Nontoxin,191,393,257,400,352,348,361,257
Ccera-CLP2071ngen_Tim8A_ngenContig2685_-_CDS,Nontoxin,Nontoxin,35,12,12,23,21,25,27,16
Ccera-CLP2065ngen_TIMELESS_ngenContig1518_-_CDS,Nontoxin,Nontoxin,117,216,176,130,172,165,149,155
Ccera-CLP2109ngen_TLC1_ngenContig1433_-_CDS,Nontoxin,Nontoxin,513,412,103,715,398,687,337,443
Ccera-KW1109ngen_Tm100_ngenContig2676_-_CDS,Nontoxin,Nontoxin,11,9,7,10,5,8,7,25
Ccera-CLP2057ext_Tm63C_ngenContig4596_-_CDS,Nontoxin,Nontoxin,492,904,633,703,408,528,702,773
Ccera-CLP2057ext_TMBAXInh4_ngenContig3817_-_CDS,Nontoxin,Nontoxin,277,459,320,474,267,236,275,370
Ccera-CLP2057ext_TmEmp24b_ngenContig4444_-_CDS,Nontoxin,Nontoxin,1130,1633,681,2066,1401,1737,1499,1624
Ccera-CLP2057ext_TMP-106B_ngenContig3256_-_CDS,Nontoxin,Nontoxin,136,103,146,84,81,36,154,304
Ccera-CLP2068ngen_TMP-126A_ngenContig1703_-_CDS,Nontoxin,Nontoxin,102,103,116,132,127,112,99,189
Ccera-CLP2071ngen_TMP-135_ngenContig2657_-_CDS,Nontoxin,Nontoxin,102,129,94,143,117,82,106,154
Ccera-CLP2137ngen_TMP-144_ngenContig4923_-_CDS,Nontoxin,Nontoxin,61,91,92,137,110,81,139,163
Ccera-CLP2057ext_TMP-5_ngenContig3344_-_CDS,Nontoxin,Nontoxin,199,82,204,216,165,150,201,190
Ccera-CLP2137ngen_TMP-50B_ngenContig968_-_CDS,Nontoxin,Nontoxin,22,12,25,16,23,18,24,18
Ccera-KW1109ngen_TMP-9_ngenContig3306_-_CDS,Nontoxin,Nontoxin,25,36,23,15,16,9,19,47
Ccera-CLP2109ngen_TMP-C10orf57_ngenContig3075_-_CDS,Nontoxin,Nontoxin,15,29,12,2,4,17,8,13
Ccera-KW1109ngen_TMP-Channel7_ngenContig5490_-_CDS,Nontoxin,Nontoxin,209,274,251,135,161,73,184,240
Ccera-CLP2065ngen_TMP-emp42-5_ngenContig4605_-_CDS,Nontoxin,Nontoxin,35,79,35,31,27,34,40,56
Ccera-CLP2057ext_TMP106C_ngenContig1699_-_CDS,Nontoxin,Nontoxin,63,63,47,80,60,65,62,88
Ccera-CLP2057ext_TMP111_ngenContig3454_-_CDS,Nontoxin,Nontoxin,447,416,496,525,429,367,561,672
Ccera-CLP2065ngen_TMP115_ngenContig1940_-_CDS,Nontoxin,Nontoxin,79,122,76,137,102,111,94,110
Ccera-CLP2105ngen_TMP125_ngenContig2867_-_CDS,Nontoxin,Nontoxin,48,63,28,41,59,56,37,30
Ccera-CLP2057ext_TMP147_ngenContig3734_-_CDS,Nontoxin,Nontoxin,173,164,220,196,185,194,243,182
Ccera-CLP2057ext_TMP14C-1_ngenContig1649_-_CDS,Nontoxin,Nontoxin,71,114,174,160,89,104,90,139
Ccera-CLP2057ext_TMP14C-2_ngenContig1572_-_CDS,Nontoxin,Nontoxin,41,27,42,54,18,36,59,49
Ccera-CLP2109ngen_TMP165_ngenContig26_-_CDS,Nontoxin,Nontoxin,913,1170,902,864,1237,1273,1034,1000
Ccera-CLP2057ext_TMP18_ngenContig4353_-_CDS,Nontoxin,Nontoxin,25,27,33,38,25,31,44,62
Ccera-CLP2071ngen_TMP180-1_ngenContig3016_-_CDS,Nontoxin,Nontoxin,525,383,439,630,403,384,697,788
Ccera-CLP2057ext_TMP180-2_ngenContig1913_-_CDS,Nontoxin,Nontoxin,192,205,110,300,125,149,199,271
Ccera-CLP2071ngen_TMP183_ngenContig5844_-_CDS,Nontoxin,Nontoxin,178,151,164,136,151,146,260,215
Ccera-CLP2109ngen_TMP2-1_ngenContig3343_-_CDS,Nontoxin,Nontoxin,82,72,52,97,78,106,107,83
Ccera-CLP2109ngen_TMP203_ngenContig4386_-_CDS,Nontoxin,Nontoxin,45,9,3,120,87,169,73,101
Ccera-CLP2057ext_TMP205_ngenContig3718_-_CDS,Nontoxin,Nontoxin,60,71,52,91,31,53,42,79
Ccera-CLP2057ext_TMP214_ngenContig2135_-_CDS,Nontoxin,Nontoxin,440,524,496,315,422,463,454,558
Ccera-CLP2105ngen_TMP33_ngenContig3285_-_CDS,Nontoxin,Nontoxin,90,163,86,138,122,138,129,207
Ccera-CLP2057ext_TMP39A_ngenContig4435_-_CDS,Nontoxin,Nontoxin,406,582,383,454,564,544,524,412
Ccera-CLP2057ext_TMP41B_ngenContig626_-_CDS,Nontoxin,Nontoxin,381,541,317,495,560,374,976,574
Ccera-CLP2057ext_TMP49_ngenContig1657_-_CDS,Nontoxin,Nontoxin,875,2298,955,992,1164,1260,1239,774
Ccera-CLP2057ext_TMP50A_ngenContig251_-_CDS,Nontoxin,Nontoxin,82,97,80,109,68,108,81,64
Ccera-CLP2057ext_TMP59_ngenContig2913_-_CDS,Nontoxin,Nontoxin,838,1108,1077,1240,965,914,1687,1315
Ccera-CLP2057ext_TMP66_ngenContig678_-_CDS,Nontoxin,Nontoxin,209,449,281,279,250,276,288,348
Ccera-CLP2057ext_TMP85_ngenContig2727_-_CDS,Nontoxin,Nontoxin,159,139,142,125,129,166,153,132
Ccera-CLP2105ngen_TMP87A_ngenContig3698_-_CDS,Nontoxin,Nontoxin,211,493,264,496,361,455,568,708
Ccera-CLP2105ngen_TMP9_ngenContig2873_-_CDS,Nontoxin,Nontoxin,391,604,237,480,380,545,496,484
Ccera-CLP2065ngen_TMP9-2_ngenContig3479_-_CDS,Nontoxin,Nontoxin,553,701,510,592,595,629,650,858
Ccera-CLP2057ext_TMP9-3_ngenContig2188_-_CDS,Nontoxin,Nontoxin,475,349,488,330,397,361,461,492
Ccera-CLP2071ngen_TMP93_ngenContig5617_-_CDS,Nontoxin,Nontoxin,22,47,16,53,32,34,30,55
Ccera-CLP2057ext_TMP97_ngenContig1688_-_CDS,Nontoxin,Nontoxin,128,109,82,189,147,260,253,241
Ccera-CLP2057ext_Tob1_ngenContig4290_-_CDS,Nontoxin,Nontoxin,393,404,506,596,313,258,512,571
Ccera-CLP2057ext_Tob2_ngenContig3324_-_CDS,Nontoxin,Nontoxin,183,101,82,101,79,72,74,179
Ccera-CLP2105ngen_TollInteracting_ngenContig1095_-_CDS,Nontoxin,Nontoxin,35,56,47,55,54,54,105,47
Ccera-CLP2105ngen_TOM1_ngenContig3894_-_CDS,Nontoxin,Nontoxin,178,194,198,309,224,177,230,255
Ccera-CLP2057ext_TOM20_ngenContig2378_-_CDS,Nontoxin,Nontoxin,293,263,253,309,190,316,373,470
Ccera-CLP2065ngen_TOM22_ngenContig2328_-_CDS,Nontoxin,Nontoxin,120,106,155,126,85,170,138,143
Ccera-CLP2057ext_tom5_ngenContig4066_-_CDS,Nontoxin,Nontoxin,13,11,11,6,8,12,19,19
Ccera-CLP2109ngen_Torsin1A_ngenContig3045_-_CDS,Nontoxin,Nontoxin,108,202,124,165,153,185,128,232
Ccera-CLP2057ext_TP53RK_ngenContig484_-_CDS,Nontoxin,Nontoxin,34,79,32,47,39,58,48,82
Ccera-KW1109ngen_Tprg11_ngenContig2241_-_CDS,Nontoxin,Nontoxin,131,212,94,194,188,309,251,230
Ccera-CLP2057ext_traB_ngenContig1733_-_CDS,Nontoxin,Nontoxin,262,236,292,191,208,239,308,153
Ccera-CLP2057ext_Trafficking3_ngenContig3571_-_CDS,Nontoxin,Nontoxin,41,121,68,105,56,98,93,71
Ccera-CLP2071ngen_Trafficking4_ngenContig2345_-_CDS,Nontoxin,Nontoxin,65,54,33,128,83,112,51,155
Ccera-KW1109ngen_Trafficking5_ngenContig7509_-_CDS,Nontoxin,Nontoxin,41,48,28,30,33,47,37,55
Ccera-CLP2057ext_Trafficking6B_ngenContig3877_-_CDS,Nontoxin,Nontoxin,117,112,64,94,93,115,93,117
Ccera-CLP2057ext_TraffPP2_ngenContig1541_-_CDS,Nontoxin,Nontoxin,78,24,95,48,43,37,43,68
Ccera-CLP2057ext_Traffppc2_ngenContig835_-_CDS,Nontoxin,Nontoxin,65,59,39,101,43,88,40,69
Ccera-CLP2057ext_TranFacSui1_ngenContig2643_-_CDS,Nontoxin,Nontoxin,37,91,42,30,22,33,42,45
Ccera-CLP2057ext_Transactivator3_ngenContig2239_-_CDS,Nontoxin,Nontoxin,157,140,144,229,175,154,233,340
Ccera-CLP2057ext_Transaldolase_ngenContig270_-_CDS,Nontoxin,Nontoxin,400,808,650,932,731,688,835,429
Ccera-CLP2065ngen_Transferrin_ngenContig1846_-_CDS,Nontoxin,Nontoxin,62,341,4521,24828,286,58,4117,3999
Ccera-CLP2057ext_TransformingRhoA-1_ngenContig916_-_CDS,Nontoxin,Nontoxin,153,331,299,406,262,331,467,261
Ccera-CLP2057ext_Transgelin2_ngenContig1419_-_CDS,Nontoxin,Nontoxin,545,999,700,1032,519,1013,656,697
Ccera-CLP2071ngen_transketolase_ngenContig6113_-_CDS,Nontoxin,Nontoxin,102,347,361,876,140,191,292,345
Ccera-CLP2137ngen_Translin_ngenContig4540_-_CDS,Nontoxin,Nontoxin,33,34,64,32,39,32,65,86
Ccera-CLP2057ext_Translocase2_ngenContig847_-_CDS,Nontoxin,Nontoxin,1791,5446,1222,6367,1140,2176,4292,11082
Ccera-CLP2057ext_TranslocaseOMM_ngenContig1147_-_CDS,Nontoxin,Nontoxin,31,21,28,17,7,9,20,53
Ccera-CLP2071ngen_TranslocaseOMM40_ngenContig2241_-_CDS,Nontoxin,Nontoxin,172,193,143,235,145,105,117,206
Ccera-CLP2057ext_Translocator_ngenContig3919_-_CDS,Nontoxin,Nontoxin,249,303,383,650,537,654,927,329
Ccera-CLP2057ext_TRAP-b_ngenContig3236_-_CDS,Nontoxin,Nontoxin,2297,1558,874,2036,875,1263,1570,2496
Ccera-CLP2057ext_TRAP-g_ngenContig1037_-_CDS,Nontoxin,Nontoxin,975,1124,999,971,1501,1278,1148,1610
Ccera-CLP2071ngen_TRH4_ngenContig3232_-_CDS,Nontoxin,Nontoxin,123,187,132,213,178,197,168,169
Ccera-CLP2057ext_TrifuncEnzA_ngenContig375_-_CDS,Nontoxin,Nontoxin,408,546,387,593,391,438,576,665
Ccera-CLP2065ngen_Trifunctional-b_ngenContig2222_-_CDS,Nontoxin,Nontoxin,304,273,363,269,258,280,258,319
Ccera-CLP2057ext_TrimethABDehydro_ngenContig2132_-_CDS,Nontoxin,Nontoxin,758,839,1213,962,616,883,864,850
Ccera-CLP2068ngen_TRIQK_ngenContig2260_-_CDS,Nontoxin,Nontoxin,5,10,12,11,6,11,13,14
Ccera-CLP2065ngen_tRNA-MT112_ngenContig6453_-_CDS,Nontoxin,Nontoxin,89,115,76,83,49,119,90,142
Ccera-CLP2065ngen_tRNAmethyltransferase-TRM6_ngenContig3398_-_CDS,Nontoxin,Nontoxin,122,306,172,205,117,129,147,193
Ccera-CLP2105ngen_tRNASelenocysteine1_ngenContig3509_-_CDS,Nontoxin,Nontoxin,51,143,104,85,96,112,123,123
Ccera-CLP2109ngen_TropA3_ngenContig29_-_CDS,Nontoxin,Nontoxin,30,77,46,104,52,84,56,83
Ccera-CLP2057ext_TropI_ngenContig4628_-_CDS,Nontoxin,Nontoxin,2231,12261,845,2368,151,623,283,3191
Ccera-CLP2057ext_Tropomodulin-4_ngenContig3881_-_CDS,Nontoxin,Nontoxin,157,429,26,86,16,51,35,144
Ccera-CLP2057ext_Tropomodulin3_ngenContig685_-_CDS,Nontoxin,Nontoxin,145,273,219,238,155,146,222,195
Ccera-CLP2105ngen_Tropomyosin_ngenContig4816_-_CDS,Nontoxin,Nontoxin,920,2227,365,983,372,727,556,1305
Ccera-CLP2109ngen_Tropomyosin3-g_ngenContig28_-_CDS,Nontoxin,Nontoxin,47,111,110,142,59,122,80,99
Ccera-CLP2057ext_TroponinC_extContig318_-_CDS,Nontoxin,Nontoxin,2322,7488,267,1166,81,368,201,2273
Ccera-CLP2065ngen_TrypRch_ngenContig4788_-_CDS,Nontoxin,Nontoxin,27,46,46,36,16,25,27,40
Ccera-CLP2109ngen_TSR2_ngenContig6_-_CDS,Nontoxin,Nontoxin,287,201,657,306,165,246,430,335
Ccera-CLP2071ngen_TSSC4_ngenContig3005_-_CDS,Nontoxin,Nontoxin,70,150,96,157,76,113,123,176
Ccera-CLP2065ngen_Tsukushin_ngenContig5848_-_CDS,Nontoxin,Nontoxin,49,134,101,73,28,26,31,66
Ccera-CLP2057ext_TubChaperoneA_ngenContig1532_-_CDS,Nontoxin,Nontoxin,104,141,174,120,117,113,158,162
Ccera-CLP2071ngen_TubFoldingCoFactB_ngenContig6480_-_CDS,Nontoxin,Nontoxin,59,128,73,191,66,149,107,99
Ccera-CLP2065ngen_Tubulin-a1B_ngenContig2423_-_CDS,Nontoxin,Nontoxin,227,859,396,774,578,602,324,276
Ccera-CLP2057ext_Tubulin-a1C_ngenContig3488_-_CDS,Nontoxin,Nontoxin,550,1122,1180,1191,1041,853,1280,1059
Ccera-CLP2057ext_Tubulin-a4A_ngenContig3487_-_CDS,Nontoxin,Nontoxin,568.86,1827.55,1115.69,1426.98,1026.63,1141.47,1376.8,946.27
Ccera-CLP2068ngen_Tubulin-a4A_ngenContig4540_-_CDS,Nontoxin,Nontoxin,3.14,40.45,210.31,418.02,69.37,21.53,171.2,430.73
Ccera-CLP2057ext_Tubulin-b4_ngenContig2953_-_CDS,Nontoxin,Nontoxin,162,480,290,329,276,292,309,262
Ccera-CLP2057ext_Tubulin-b5_ngenContig2952_-_CDS,Nontoxin,Nontoxin,594,467,910,597,891,930,920,620
Ccera-CLP2137ngen_Tubulin-g_ngenContig2707_-_CDS,Nontoxin,Nontoxin,96,104,157,97,133,58,121,106
Ccera-CLP2057ext_tubulinb4B_ngenContig2954_-_CDS,Nontoxin,Nontoxin,159,508,238,853,406,411,402,595
Ccera-CLP2057ext_Tuftelin1_ngenContig3535_-_CDS,Nontoxin,Nontoxin,245,164,65,233,109,94,173,228
Ccera-CLP2057ext_TumD53_ngenContig2240_-_CDS,Nontoxin,Nontoxin,48.14,91.23,76.02,76.41,48.34,66.65,49.24,80.62
Ccera-KW1109ngen_TumD53_ngenContig4690_-_CDS,Nontoxin,Nontoxin,20.86,32.77,4.98,7.59,21.66,15.35,43.76,30.38
Ccera-CLP2057ext_Tumor-p53-11_ngenContig3992_-_CDS,Nontoxin,Nontoxin,69,54,46,53,25,26,49,65
Ccera-CLP2137ngen_TumorD54-1_ngenContig5049_-_CDS,Nontoxin,Nontoxin,68,132,56,154,134,121,139,102
Ccera-CLP2057ext_TumorDiffExp2_ngenContig4098_-_CDS,Nontoxin,Nontoxin,247,342,259,322,161,225,286,458
Ccera-CLP2057ext_TumorNecrosis1A_ngenContig2327_-_CDS,Nontoxin,Nontoxin,170,206,145,191,146,159,163,233
Ccera-CLP2065ngen_TumorPro-p53-1_ngenContig6356_-_CDS,Nontoxin,Nontoxin,70,306,138,104,64,59,59,245
Ccera-CLP2065ngen_TumorProtein-p53-2_ngenContig4657_-_CDS,Nontoxin,Nontoxin,33,46,39,88,21,40,44,31
Ccera-CLP2071ngen_TumorSusc101_ngenContig2665_-_CDS,Nontoxin,Nontoxin,133,226,211,237,296,231,282,235
Ccera-CLP2065ngen_TwistedGastrulation_ngenContig1611_-_CDS,Nontoxin,Nontoxin,63,119,45,45,39,65,70,106
Ccera-CLP2105ngen_TyrKinase-RYK_ngenContig2061_-_CDS,Nontoxin,Nontoxin,256,212,193,198,165,214,178,318
Ccera-CLP2057ext_TyrKinJAK1_ngenContig1196_-_CDS,Nontoxin,Nontoxin,754,723,780,792,679,546,695,1284
Ccera-CLP2057ext_TyrosinetRNALig_ngenContig4551_-_CDS,Nontoxin,Nontoxin,511,728,376,815,583,755,632,519
Ccera-CLP2065ngen_TyrPP-IVA1_ngenContig6155_-_CDS,Nontoxin,Nontoxin,77,84,88,78,73,86,78,91
Ccera-CLP2057ext_TyrPP-IVA2_ngenContig230_-_CDS,Nontoxin,Nontoxin,373,549,339,540,407,292,604,416
Ccera-CLP2068ngen_TyrPP-nonRec2_ngenContig3000_-_CDS,Nontoxin,Nontoxin,131,150,175,110,125,104,191,194
Ccera-CLP2057ext_TyrptRNASyn_ngenContig4224_-_CDS,Nontoxin,Nontoxin,458,494,526,354,336,291,365,394
Ccera-CLP2109ngen_U1snRNPA_ngenContig4395_-_CDS,Nontoxin,Nontoxin,37,81,35,91,97,119,68,55
Ccera-CLP2057ext_Ub3_ngenContig396_-_CDS,Nontoxin,Nontoxin,27,33,33,30,25,27,32,54
Ccera-CLP2057ext_Ub5_ngenContig4172_-_CDS,Nontoxin,Nontoxin,102,94,77,72,39,47,94,132
Ccera-CLP2071ngen_UbBinding_ngenContig3332_-_CDS,Nontoxin,Nontoxin,119,205,81,194,128,177,206,190
Ccera-CLP2068ngen_UbCarboxHydrolase1_ngenContig822_-_CDS,Nontoxin,Nontoxin,108,330,315,179,167,180,222,324
Ccera-CLP2057ext_UbConjATG3_ngenContig2196_-_CDS,Nontoxin,Nontoxin,208,201,253,242,210,225,247,345
Ccera-CLP2057ext_UbConjE2_ngenContig1999_-_CDS,Nontoxin,Nontoxin,100,82,116,59,50,80,96,111
Ccera-KW1109ngen_UbConjE2A_ngenContig7063_-_CDS,Nontoxin,Nontoxin,22,44,19,32,18,22,20,36
Ccera-CLP2057ext_UbConjE2B_ngenContig2568_-_CDS,Nontoxin,Nontoxin,66,62,53,81,37,69,71,76
Ccera-CLP2057ext_UbConjE2D2_ngenContig4082_-_CDS,Nontoxin,Nontoxin,120,139,106,165,72,96,147,200
Ccera-CLP2057ext_UbConjE2D3_ngenContig4083_-_CDS,Nontoxin,Nontoxin,115,360,155,360,232,227,249,417
Ccera-CLP2057ext_UbConjE2E3_ngenContig4456_-_CDS,Nontoxin,Nontoxin,90,127,74,151,65,76,99,127
Ccera-CLP2057ext_UbConjE2G2_ngenContig497_-_CDS,Nontoxin,Nontoxin,101,136,126,144,84,98,160,147
Ccera-CLP2057ext_UbConjE2J1_ngenContig697_-_CDS,Nontoxin,Nontoxin,161,252,220,150,249,133,217,178
Ccera-CLP2057ext_UbConjE2K_ngenContig1621_-_CDS,Nontoxin,Nontoxin,108,223,165,161,212,216,221,140
Ccera-CLP2057ext_UbConjE2L3_ngenContig1328_-_CDS,Nontoxin,Nontoxin,339,311,344,351,238,328,480,450
Ccera-CLP2057ext_UbConjE2N_ngenContig3783_-_CDS,Nontoxin,Nontoxin,70,119,94,108,76,90,80,82
Ccera-CLP2057ext_UbCTermHydrolase14_ngenContig1794_-_CDS,Nontoxin,Nontoxin,284,402,341,407,356,437,410,419
Ccera-CLP2071ngen_UbCTermHydrolaseL3_ngenContig2808_-_CDS,Nontoxin,Nontoxin,68,153,67,160,101,169,78,100
Ccera-CLP2071ngen_UbE4A_ngenContig4793_-_CDS,Nontoxin,Nontoxin,342,637,295,520,376,371,319,539
Ccera-CLP2057ext_UbFoldMod1-1_ngenContig2112_-_CDS,Nontoxin,Nontoxin,162,79,130,115,121,135,158,134
Ccera-CLP2057ext_UbFUBI_ngenContig3556_-_CDS,Nontoxin,Nontoxin,1637,1791,1698,2596,1034,1711,1701,4119
Ccera-CLP2057ext_UbFusionDeg1_ngenContig937_-_CDS,Nontoxin,Nontoxin,414,533,449,756,259,313,297,462
Ccera-CLP2105ngen_UbiCarbHyd10_ngenContig4296_-_CDS,Nontoxin,Nontoxin,307,387,341,363,332,347,378,295
Ccera-CLP2065ngen_UbiConjEnzE2_ngenContig4249_-_CDS,Nontoxin,Nontoxin,49,47,44,58,36,60,68,48
Ccera-CLP2137ngen_Ubiq4A_ngenContig4186_-_CDS,Nontoxin,Nontoxin,10,18,16,20,22,25,24,27
Ccera-CLP2065ngen_UbiqAssoc2_ngenContig3803_-_CDS,Nontoxin,Nontoxin,97,113,95,193,60,74,77,285
Ccera-CLP2065ngen_UbiqHydrolase-L1_ngenContig2432_-_CDS,Nontoxin,Nontoxin,24,72,30,40,7,12,28,57
Ccera-CLP2065ngen_UbiqLig-MYLIP_ngenContig4856_-_CDS,Nontoxin,Nontoxin,31,132,104,132,138,131,46,223
Ccera-CLP2109ngen_UbiqLig-RNF115_ngenContig1931_-_CDS,Nontoxin,Nontoxin,49,96,26,78,67,113,73,73
Ccera-CLP2071ngen_UbiqLig-RNF130_ngenContig3926_-_CDS,Nontoxin,Nontoxin,49,92,60,125,67,51,49,98
Ccera-CLP2065ngen_UbiqLig-TRIM8_ngenContig1382_-_CDS,Nontoxin,Nontoxin,157,247,104,212,115,189,211,242
Ccera-KW1109ngen_UbiqLigase-RNF152-1_ngenContig5294_-_CDS,Nontoxin,Nontoxin,33,45,27,39,24,24,32,60
Ccera-CLP2057ext_Ubiquilin1_ngenContig1937_-_CDS,Nontoxin,Nontoxin,217,457,252,335,344,318,387,307
Ccera-CLP2057ext_Ubiquinone1a-8_ngenContig3742_-_CDS,Nontoxin,Nontoxin,111,176,49,238,108,174,61,120
Ccera-CLP2068ngen_UbiSpecPep5_ngenContig4073_-_CDS,Nontoxin,Nontoxin,271,395,433,355,357,410,457,379
Ccera-CLP2071ngen_UbLig-makorin2_ngenContig4106_-_CDS,Nontoxin,Nontoxin,53,70,65,85,52,86,93,134
Ccera-CLP2057ext_UbLig-RBX1_ngenContig2523_-_CDS,Nontoxin,Nontoxin,149,169,173,154,123,181,232,270
Ccera-KW1109ngen_UbLigE3A_ngenContig3322_-_CDS,Nontoxin,Nontoxin,260,303,286,334,220,179,337,482
Ccera-CLP2057ext_UbLigKCMF1_ngenContig3576_-_CDS,Nontoxin,Nontoxin,175,207,130,163,160,129,192,245
Ccera-CLP2065ngen_UbLigMARCH5_ngenContig4360_-_CDS,Nontoxin,Nontoxin,257,299,196,358,199,258,173,204
Ccera-CLP2065ngen_UbLigMdm2_ngenContig4676_-_CDS,Nontoxin,Nontoxin,157,270,214,292,194,165,205,265
Ccera-KW1109ngen_UbLigRNF13_ngenContig5607_-_CDS,Nontoxin,Nontoxin,29,80,67,51,40,49,66,107
Ccera-CLP2071ngen_UbLigTRAF7_ngenContig2992_-_CDS,Nontoxin,Nontoxin,187,323,165,199,249,263,249,230
Ccera-CLP2065ngen_UbMod1_ngenContig183_-_CDS,Nontoxin,Nontoxin,579,973,955,1006,953,1100,1231,671
Ccera-CLP2057ext_UbMod3_ngenContig2317_-_CDS,Nontoxin,Nontoxin,50,67,55,66,33,53,63,76
Ccera-CLP2057ext_UbModAct5_ngenContig628_-_CDS,Nontoxin,Nontoxin,316,263,359,155,254,181,358,438
Ccera-CLP2109ngen_UbNTermHydrolaseL5_ngenContig1284_-_CDS,Nontoxin,Nontoxin,77,109,105,93,88,108,83,127
Ccera-CLP2057ext_UbRelMod2_ngenContig347_-_CDS,Nontoxin,Nontoxin,70,84,80,98,70,69,80,81
Ccera-CLP2057ext_UBX4_ngenContig4159_-_CDS,Nontoxin,Nontoxin,369,669,398,675,387,406,399,788
Ccera-CLP2109ngen_UDPadpNa_ngenContig4011_-_CDS,Nontoxin,Nontoxin,129,140,67,183,144,203,84,158
Ccera-CLP2057ext_UDPGlucoronicAcidDecarb1_ngenContig1039_-_CDS,Nontoxin,Nontoxin,141,217,238,158,202,178,185,177
Ccera-CLP2057ext_UMP-CMPKin_ngenContig1877_-_CDS,Nontoxin,Nontoxin,70,60,96,77,93,79,70,40
Ccera-KW1109ngen_UNC50-1_ngenContig6812_-_CDS,Nontoxin,Nontoxin,43,62,52,55,34,46,45,80
Ccera-CLP2057ext_UPF0139_ngenContig3757_-_CDS,Nontoxin,Nontoxin,220,133,174,97,111,135,148,228
Ccera-CLP2105ngen_UPF0452_ngenContig3479_-_CDS,Nontoxin,Nontoxin,26,26,19,8,34,23,21,19
Ccera-CLP2065ngen_UPF0711_ngenContig6679_-_CDS,Nontoxin,Nontoxin,112,102,98,54,64,24,76,167
Ccera-CLP2057ext_UpregSkMuGrth5_ngenContig2477_-_CDS,Nontoxin,Nontoxin,49,57,64,39,47,49,61,63
Ccera-CLP2065ngen_UropIIISynth_ngenContig1215_-_CDS,Nontoxin,Nontoxin,35,67,29,36,17,18,14,50
Ccera-CLP2057ext_UVRepairRAD23_ngenContig2965_-_CDS,Nontoxin,Nontoxin,285,436,332,296,290,304,445,389
Ccera-CLP2057ext_Vac26A_ngenContig4656_-_CDS,Nontoxin,Nontoxin,111,145,137,167,110,112,179,187
Ccera-CLP2057ext_VacProt25_ngenContig2123_-_CDS,Nontoxin,Nontoxin,76,90,98,40,75,52,91,95
Ccera-CLP2065ngen_Vacuolar28_ngenContig362_-_CDS,Nontoxin,Nontoxin,195,279,118,383,257,350,310,282
Ccera-CLP2057ext_VacuolarSorting29_ngenContig15_-_CDS,Nontoxin,Nontoxin,122,153,93,167,114,123,137,128
Ccera-CLP2071ngen_VacuolarSortingAssoc-4B_ngenContig3845_-_CDS,Nontoxin,Nontoxin,77,178,146,188,93,168,138,161
Ccera-CLP2065ngen_VAM-A_ngenContig4618_-_CDS,Nontoxin,Nontoxin,169,263,177,326,133,180,292,402
Ccera-CLP2071ngen_Vasculin_ngenContig3829_-_CDS,Nontoxin,Nontoxin,172,219,187,280,161,208,228,317
Ccera-CLP2071ngen_Vasculin1_ngenContig2439_-_CDS,Nontoxin,Nontoxin,73,120,72,129,86,121,116,138
Ccera-CLP2065ngen_VDASC1_ngenContig1181_-_CDS,Nontoxin,Nontoxin,78,232,129,147,144,134,134,148
Ccera-CLP2057ext_VesicleB_ngenContig715_-_CDS,Nontoxin,Nontoxin,88,108,111,90,95,74,135,97
Ccera-CLP2057ext_VesicleMP8_ngenContig2846_-_CDS,Nontoxin,Nontoxin,57,59,57,74,54,74,48,55
Ccera-CLP2071ngen_VesicleTrafficking-SEC22a_ngenContig3938_-_CDS,Nontoxin,Nontoxin,79,54,71,70,60,55,72,110
Ccera-CLP2057ext_VesicleTrafficking-SEC22b_ngenContig1295_-_CDS,Nontoxin,Nontoxin,97,106,98,61,120,64,76,82
